citizen_id,scheme_id,scheme_name,age,gender,state,caste_category,occupation,annual_income,is_rural,is_bpl,is_govt_employee,is_income_tax_payer,is_urban_resident,has_aadhaar,has_pan_card,has_bank_account,has_aadhaar_linked_bank,has_land_records,has_land_proof,has_bpl_card,has_secc_registration,has_mobile,has_photo,has_business_proof,has_bank_statements,eligible,readiness_score,missing_docs_count,missing_conditions_count,missing_docs,missing_conditions
CIT11318,PMJDY-002,PMJDY,27,female,Odisha,SC,farmer,111619,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT11319,PM-KISAN-001,PM-KISAN,72,female,Odisha,OBC,student,39164,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT11320,PMJDY-002,PMJDY,46,female,Telangana,SC,daily_wage_worker,114194,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,83.3,1,0,mobile,none
CIT11321,PMAY-003,PMAY-G,37,other,Gujarat,General,entrepreneur,626506,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT11322,PMSBY-004,PMSBY,73,other,Maharashtra,OBC,small_business,329443,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,73.3,1,1,aadhaar_linked_bank,age_not_in_range_18_70
CIT11323,MUDRA-005,PM-MUDRA,28,female,Rajasthan,SC,private_employee,423422,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,70.0,2,1,business_proof|bank_statements,occupation_mismatch
CIT11324,MUDRA-005,PM-MUDRA,23,male,Uttar Pradesh,OBC,private_employee,296435,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,60.0,3,1,pan_card|business_proof|photo,occupation_mismatch
CIT11325,MUDRA-005,PM-MUDRA,19,other,Maharashtra,General,entrepreneur,408945,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT11326,PMAY-003,PMAY-G,57,other,Maharashtra,OBC,homemaker,556103,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT11327,MUDRA-005,PM-MUDRA,32,male,Haryana,OBC,daily_wage_worker,109300,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT11328,MUDRA-005,PM-MUDRA,40,other,Tamil Nadu,OBC,homemaker,345594,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,60.0,3,1,aadhaar|pan_card|business_proof,occupation_mismatch
CIT11329,PM-KISAN-001,PM-KISAN,19,male,Jharkhand,SC,farmer,38747,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,87.5,1,0,bank_account,none
CIT11330,PMJDY-002,PMJDY,52,other,Uttar Pradesh,General,daily_wage_worker,180431,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT11331,PM-KISAN-001,PM-KISAN,43,other,Haryana,OBC,student,47962,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT11332,PMAY-003,PMAY-G,70,male,Odisha,General,small_business,790972,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT11333,MUDRA-005,PM-MUDRA,15,male,Haryana,General,self_employed,515867,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,80.0,1,1,business_proof,age_not_in_range_18_65
CIT11334,PM-KISAN-001,PM-KISAN,52,other,Karnataka,OBC,student,22013,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,52.5,3,1,land_records|bank_account|mobile,occupation_mismatch
CIT11335,PMAY-003,PMAY-G,45,other,Telangana,OBC,government_employee,406984,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT11336,PMJDY-002,PMJDY,24,male,Maharashtra,General,daily_wage_worker,126622,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT11337,PMAY-003,PMAY-G,57,female,Assam,General,farmer,178130,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,50.0,3,2,bpl_card|bank_account|secc_registration,income_too_high|bpl_required
CIT11338,PMAY-003,PMAY-G,30,other,Telangana,ST,homemaker,276403,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT11339,MUDRA-005,PM-MUDRA,15,male,Uttar Pradesh,ST,government_employee,524577,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,50.0,2,3,business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch|excluded_govt_employee
CIT11340,MUDRA-005,PM-MUDRA,14,male,Assam,OBC,government_employee,702014,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,60.0,1,3,business_proof,age_not_in_range_18_65|occupation_mismatch|excluded_govt_employee
CIT11341,PM-KISAN-001,PM-KISAN,19,male,Jharkhand,ST,small_business,587937,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT11342,MUDRA-005,PM-MUDRA,70,male,Madhya Pradesh,OBC,homemaker,314671,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,70.0,1,2,business_proof,age_not_in_range_18_65|occupation_mismatch
CIT11343,PMSBY-004,PMSBY,47,other,Telangana,OBC,unemployed,151976,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT11344,PMSBY-004,PMSBY,74,female,Gujarat,OBC,small_business,729145,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,90.0,0,1,none,age_not_in_range_18_70
CIT11345,PMAY-003,PMAY-G,36,male,Karnataka,ST,unemployed,201135,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT11346,PM-KISAN-001,PM-KISAN,58,other,Jharkhand,OBC,student,49897,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT11347,PMSBY-004,PMSBY,53,male,Telangana,General,private_employee,338949,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,83.3,1,0,mobile,none
CIT11348,PMJDY-002,PMJDY,54,male,Madhya Pradesh,General,entrepreneur,191700,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT11349,MUDRA-005,PM-MUDRA,55,other,West Bengal,General,government_employee,315043,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,70.0,1,2,business_proof,occupation_mismatch|excluded_govt_employee
CIT11350,PM-KISAN-001,PM-KISAN,61,male,Haryana,ST,self_employed,203288,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,55.0,2,2,land_records|mobile,income_too_high|occupation_mismatch
CIT11351,PMAY-003,PMAY-G,27,other,Uttar Pradesh,SC,small_business,444240,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT11352,PMSBY-004,PMSBY,11,male,Madhya Pradesh,OBC,private_employee,588635,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,73.3,1,1,aadhaar_linked_bank,age_not_in_range_18_70
CIT11353,MUDRA-005,PM-MUDRA,11,male,Gujarat,General,unemployed,126488,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,50.0,3,2,pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT11354,PMSBY-004,PMSBY,67,female,Karnataka,SC,unemployed,138796,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT11355,PMAY-003,PMAY-G,26,female,Haryana,OBC,small_business,571935,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT11356,PM-KISAN-001,PM-KISAN,28,male,Maharashtra,SC,daily_wage_worker,128934,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT11357,PMJDY-002,PMJDY,77,female,Tamil Nadu,SC,private_employee,571241,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,90.0,0,1,none,income_too_high
CIT11358,PMSBY-004,PMSBY,43,male,Maharashtra,General,small_business,159514,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT11359,PM-KISAN-001,PM-KISAN,53,male,Haryana,General,self_employed,377121,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT11360,MUDRA-005,PM-MUDRA,69,other,Jharkhand,OBC,private_employee,519256,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,40.0,4,2,pan_card|business_proof|bank_statements|photo,age_not_in_range_18_65|occupation_mismatch
CIT11361,PMSBY-004,PMSBY,71,male,Tamil Nadu,OBC,entrepreneur,552641,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,56.7,2,1,aadhaar_linked_bank|aadhaar,age_not_in_range_18_70
CIT11362,PMJDY-002,PMJDY,56,other,Maharashtra,OBC,private_employee,207741,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT11363,PMAY-003,PMAY-G,11,other,Telangana,SC,private_employee,512400,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,age_not_in_range_18_99|income_too_high|bpl_required
CIT11364,PMSBY-004,PMSBY,19,male,Punjab,OBC,private_employee,577183,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT11365,MUDRA-005,PM-MUDRA,56,other,Karnataka,General,unemployed,50244,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT11366,MUDRA-005,PM-MUDRA,61,male,Assam,OBC,student,28752,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT11367,PMAY-003,PMAY-G,69,other,Assam,OBC,entrepreneur,771330,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT11368,PMAY-003,PMAY-G,47,male,Assam,OBC,daily_wage_worker,175914,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT11369,PMAY-003,PMAY-G,40,other,Punjab,OBC,small_business,619456,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT11370,PMAY-003,PMAY-G,75,male,West Bengal,General,private_employee,157928,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT11371,PM-KISAN-001,PM-KISAN,76,other,Madhya Pradesh,General,entrepreneur,278332,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT11372,MUDRA-005,PM-MUDRA,26,female,West Bengal,General,daily_wage_worker,196216,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT11373,PMJDY-002,PMJDY,64,other,Telangana,General,small_business,619357,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,90.0,0,1,none,income_too_high
CIT11374,PM-KISAN-001,PM-KISAN,48,female,Haryana,OBC,daily_wage_worker,151972,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT11375,PMJDY-002,PMJDY,16,other,Odisha,SC,homemaker,484555,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT11376,PMSBY-004,PMSBY,26,female,Telangana,OBC,homemaker,353939,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT11377,PMJDY-002,PMJDY,16,other,Uttar Pradesh,SC,homemaker,361544,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,83.3,1,0,aadhaar,none
CIT11378,PMSBY-004,PMSBY,14,female,Telangana,General,government_employee,1065493,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,80.0,0,2,none,age_not_in_range_18_70|income_too_high
CIT11379,PM-KISAN-001,PM-KISAN,72,male,Gujarat,ST,homemaker,309307,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT11380,PMAY-003,PMAY-G,73,female,Punjab,General,unemployed,70238,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,70.0,2,1,bpl_card|secc_registration,bpl_required
CIT11381,PMAY-003,PMAY-G,34,female,Karnataka,OBC,private_employee,392893,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT11382,PM-KISAN-001,PM-KISAN,11,female,Gujarat,OBC,daily_wage_worker,158210,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,55.0,2,2,land_records|bank_account,age_not_in_range_18_99|occupation_mismatch
CIT11383,MUDRA-005,PM-MUDRA,11,male,Haryana,ST,daily_wage_worker,78948,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,50.0,3,2,pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT11384,PMJDY-002,PMJDY,33,female,Gujarat,OBC,government_employee,1097865,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,90.0,0,1,none,income_too_high
CIT11385,PMAY-003,PMAY-G,75,male,Assam,OBC,self_employed,349989,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT11386,PMSBY-004,PMSBY,54,female,Uttar Pradesh,OBC,entrepreneur,252704,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT11387,PM-KISAN-001,PM-KISAN,58,female,Gujarat,OBC,government_employee,1147636,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,47.5,1,4,land_records,income_too_high|occupation_mismatch|excluded_govt_employee|excluded_income_tax_payer
CIT11388,MUDRA-005,PM-MUDRA,21,male,Tamil Nadu,OBC,unemployed,135751,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,80.0,1,1,business_proof,occupation_mismatch
CIT11389,MUDRA-005,PM-MUDRA,14,male,Haryana,OBC,unemployed,124346,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,40.0,4,2,pan_card|business_proof|bank_statements|photo,age_not_in_range_18_65|occupation_mismatch
CIT11390,PMJDY-002,PMJDY,63,female,Madhya Pradesh,OBC,unemployed,215419,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,83.3,1,0,aadhaar,none
CIT11391,PMJDY-002,PMJDY,71,female,Madhya Pradesh,General,government_employee,485396,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,83.3,1,0,photo,none
CIT11392,PMAY-003,PMAY-G,39,female,Rajasthan,OBC,private_employee,306200,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,30.0,4,3,bpl_card|bank_account|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT11393,PMJDY-002,PMJDY,16,male,Punjab,General,entrepreneur,757612,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,90.0,0,1,none,income_too_high
CIT11394,PMAY-003,PMAY-G,18,other,Telangana,OBC,homemaker,370743,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT11395,PMAY-003,PMAY-G,59,female,Haryana,OBC,government_employee,723043,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT11396,PMSBY-004,PMSBY,33,other,Haryana,SC,small_business,462010,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT11397,PMSBY-004,PMSBY,18,other,Haryana,OBC,small_business,160066,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT11398,MUDRA-005,PM-MUDRA,43,male,Karnataka,General,homemaker,579012,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT11399,MUDRA-005,PM-MUDRA,24,male,Punjab,OBC,student,2826,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT11400,MUDRA-005,PM-MUDRA,13,other,Uttar Pradesh,SC,student,10458,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,50.0,3,2,pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT11401,MUDRA-005,PM-MUDRA,66,male,Madhya Pradesh,OBC,homemaker,579631,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,70.0,1,2,business_proof,age_not_in_range_18_65|occupation_mismatch
CIT11402,PMJDY-002,PMJDY,50,other,Telangana,SC,small_business,274250,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT11403,PMSBY-004,PMSBY,73,male,Maharashtra,ST,government_employee,555615,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,56.7,2,1,aadhaar_linked_bank|mobile,age_not_in_range_18_70
CIT11404,PMAY-003,PMAY-G,80,female,Telangana,General,small_business,688802,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT11405,MUDRA-005,PM-MUDRA,28,female,Rajasthan,General,unemployed,207967,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,80.0,1,1,business_proof,occupation_mismatch
CIT11406,PMSBY-004,PMSBY,11,male,Maharashtra,OBC,student,16779,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,73.3,1,1,aadhaar_linked_bank,age_not_in_range_18_70
CIT11407,PM-KISAN-001,PM-KISAN,35,male,Gujarat,SC,daily_wage_worker,102879,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT11408,PMJDY-002,PMJDY,47,other,Jharkhand,General,daily_wage_worker,183467,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT11409,PMAY-003,PMAY-G,73,male,Odisha,SC,unemployed,60780,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,70.0,2,1,land_proof|secc_registration,excluded_urban_resident
CIT11410,MUDRA-005,PM-MUDRA,50,female,Telangana,General,small_business,671435,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,90.0,1,0,pan_card,none
CIT11411,PMAY-003,PMAY-G,67,male,Madhya Pradesh,SC,unemployed,123331,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,excluded_urban_resident|bpl_required
CIT11412,PMJDY-002,PMJDY,40,other,Tamil Nadu,General,government_employee,515450,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,90.0,0,1,none,income_too_high
CIT11413,PM-KISAN-001,PM-KISAN,30,other,Telangana,OBC,farmer,66233,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,100.0,0,0,none,none
CIT11414,PMAY-003,PMAY-G,78,female,Karnataka,General,homemaker,408069,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT11415,PMSBY-004,PMSBY,79,female,Punjab,SC,government_employee,731104,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,73.3,1,1,mobile,age_not_in_range_18_70
CIT11416,MUDRA-005,PM-MUDRA,49,male,Karnataka,ST,farmer,30560,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,70.0,2,1,business_proof|bank_statements,occupation_mismatch
CIT11417,PMJDY-002,PMJDY,17,other,West Bengal,OBC,entrepreneur,720166,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,73.3,1,1,mobile,income_too_high
CIT11418,PM-KISAN-001,PM-KISAN,50,male,Bihar,OBC,private_employee,204303,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT11419,PMJDY-002,PMJDY,23,other,West Bengal,General,daily_wage_worker,129712,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,66.7,2,0,aadhaar|mobile,none
CIT11420,MUDRA-005,PM-MUDRA,52,female,Madhya Pradesh,General,private_employee,442660,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT11421,PM-KISAN-001,PM-KISAN,10,female,Punjab,SC,unemployed,50709,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,55.0,2,2,land_records|mobile,age_not_in_range_18_99|occupation_mismatch
CIT11422,PMSBY-004,PMSBY,78,female,Madhya Pradesh,OBC,entrepreneur,795965,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,90.0,0,1,none,age_not_in_range_18_70
CIT11423,PM-KISAN-001,PM-KISAN,57,female,Assam,General,small_business,738387,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT11424,PM-KISAN-001,PM-KISAN,38,other,Tamil Nadu,General,entrepreneur,733617,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT11425,MUDRA-005,PM-MUDRA,62,female,Gujarat,ST,self_employed,781436,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,90.0,1,0,pan_card,none
CIT11426,MUDRA-005,PM-MUDRA,73,male,Jharkhand,General,entrepreneur,721265,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,90.0,0,1,none,age_not_in_range_18_65
CIT11427,PM-KISAN-001,PM-KISAN,61,other,Madhya Pradesh,OBC,government_employee,583562,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,35.0,2,4,aadhaar|land_records,income_too_high|occupation_mismatch|excluded_govt_employee|excluded_income_tax_payer
CIT11428,PMSBY-004,PMSBY,43,male,Tamil Nadu,General,entrepreneur,400549,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT11429,PMAY-003,PMAY-G,40,female,Madhya Pradesh,General,entrepreneur,196849,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT11430,PMSBY-004,PMSBY,23,male,Tamil Nadu,SC,small_business,324740,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT11431,MUDRA-005,PM-MUDRA,10,male,Uttar Pradesh,OBC,small_business,313799,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,70.0,2,1,aadhaar|pan_card,age_not_in_range_18_65
CIT11432,PMSBY-004,PMSBY,12,female,Odisha,General,student,11132,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,56.7,2,1,aadhaar_linked_bank|mobile,age_not_in_range_18_70
CIT11433,MUDRA-005,PM-MUDRA,30,male,Gujarat,OBC,homemaker,172434,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT11434,PMAY-003,PMAY-G,10,female,Punjab,OBC,private_employee,598735,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,30.0,3,4,bpl_card|land_proof|secc_registration,age_not_in_range_18_99|income_too_high|excluded_urban_resident|bpl_required
CIT11435,PM-KISAN-001,PM-KISAN,17,male,Karnataka,OBC,unemployed,33480,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,55.0,2,2,land_records|bank_account,age_not_in_range_18_99|occupation_mismatch
CIT11436,PM-KISAN-001,PM-KISAN,45,male,Haryana,General,private_employee,249776,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT11437,PM-KISAN-001,PM-KISAN,35,female,Bihar,OBC,government_employee,805205,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,35.0,2,4,land_records|mobile,income_too_high|occupation_mismatch|excluded_govt_employee|excluded_income_tax_payer
CIT11438,MUDRA-005,PM-MUDRA,43,other,Madhya Pradesh,OBC,self_employed,366148,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,70.0,3,0,pan_card|business_proof|bank_statements,none
CIT11439,PMJDY-002,PMJDY,52,male,Haryana,General,daily_wage_worker,115503,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,83.3,1,0,mobile,none
CIT11440,PM-KISAN-001,PM-KISAN,14,other,Punjab,OBC,daily_wage_worker,193151,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,55.0,2,2,land_records|bank_account,age_not_in_range_18_99|occupation_mismatch
CIT11441,PMJDY-002,PMJDY,69,other,Assam,General,farmer,41869,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,100.0,0,0,none,none
CIT11442,PMAY-003,PMAY-G,21,male,Maharashtra,OBC,self_employed,468003,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT11443,PMSBY-004,PMSBY,19,other,Haryana,SC,small_business,152172,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT11444,MUDRA-005,PM-MUDRA,78,other,Rajasthan,OBC,small_business,277020,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,70.0,2,1,pan_card|business_proof,age_not_in_range_18_65
